MM-光机维护门板内封板,MM - Optical Module Maintenance Door Panel Inner Sealing Plate,,,,,,,,,,,,,,,,,,
MM-光机维护门基板,MM - Optical Module Maintenance Door Substrate,,,,,,,,,,,,,,,,,,
MM-光机维护门铰链,MM - Optical Module Maintenance Door Hinge,,,,,,,,,,,,,,,,,,
MM-光机维护门铰链A,MM - Optical Module Maintenance Door Hinge A,,,,,,,,,,,,,,,,,,
MM-光机维护门铰链B,MM - Optical Module Maintenance Door Hinge B,,,,,,,,,,,,,,,,,,
MM-光机维护门铰链轴,MM - Optical Module Maintenance Door Hinge Shaft,,,,,,,,,,,,,,,,,,
MM-光机维护门锁挡,MM - Optical Module Maintenance Door Lock,,,,,,,,,,,,,,,,,,
MM-光机线槽,MM - Optical Module Reservoir Tray,,,,,,,,,,,,,,,,,,
MM-光口安装块,MM - Optical Port Installation Block,,,,,,,,,,,,,,,,,,
MM-光纤防折板,MM - Fiber Antifolding Plate,,,,,,,,,,,,,,,,,,
MM-光学chuck映射块,MM - Optical Chuck Mapping Block,,,,,,,,,,,,,,,,,,
MM-光学板保护罩,MM - Optical Board Protective Cover,,,,,,,,,,,,,,,,,,
MM-光学工装,MM - Optical Tooling,,,,,,,,,,,,,,,,,,
MM-光学工装测试工装使用说明,MM - Optical Test Tooling Instructions,,,,,,,,,,,,,,,,,,
MM-光源安装板1,MM - Light Source Mounting Plate 1,,,,,,,,,,,,,,,,,,
MM光源及光源控制器IQC检验工艺,MM - IQC Inspection Process for Light Source and Light Source Controller,,,,,,,,,,,,,,,,,,
MM-后上防尘棉,MM - Back Filter Cotton,,,,,,,,,,,,,,,,,,
MM-后上门,MM - Rear Upper Door,,,,,,,,,,,,,,,,,,
MM-后上门基板,MM - Rear Upper Door Panel,,,,,,,,,,,,,,,,,,
MM-后上门组件,MM - Rear Upper Door Assembly,,,,,,,,,,,,,,,,,,
MM-后上棉压板,MM - Rear Cotton Pressing Plate,,,,,,,,,,,,,,,,,,
MM-后上棉压板2,MM - Rear Cotton Pressing Plate 2,,,,,,,,,,,,,,,,,,
MM-后下过滤棉1,MM - Rear Lower Filter Cotton 1,,,,,,,,,,,,,,,,,,
MM-后下过滤棉2,MM - Rear Lower Filter Cotton 2,,,,,,,,,,,,,,,,,,
MM-后下过滤棉3,MM - Rear Lower Filter Cotton 3,,,,,,,,,,,,,,,,,,
MM-后下门基板,MM - Rear Lower Door Base Plate,,,,,,,,,,,,,,,,,,
MM-后下门组件,MM - Rear Lower Door Module,,,,,,,,,,,,,,,,,,
MM-后下棉压板1,MM - Rear Lower Cotton Pressing Plate 1,,,,,,,,,,,,,,,,,,
MM-后下棉压板2,MM - Rear Lower Cotton Pressing Plate 2,,,,,,,,,,,,,,,,,,
MM-后下棉压板3,MM - Rear Lower Cotton Pressing Plate 3,,,,,,,,,,,,,,,,,,
MM-护套压片,MM - Sheath Pressing,,,,,,,,,,,,,,,,,,
MM-滑轨圆柱销,MM - Sliding Rail Cylinder Pin,,,,,,,,,,,,,,,,,,
MM-滑轨支架,MM - Sliding Rail Bracket,,,,,,,,,,,,,,,,,,
MM-缓冲垫,MM - Buffer Pad,,,,,,,,,,,,,,,,,,
MM-混匀电机码盘,MM - Mixing Motor Encoder Disc,,,,,,,,,,,,,,,,,,
MM-混匀阀体板,MM - Mixing Valve Body Plate,,,,,,,,,,,,,,,,,,
MM-混匀光电端盖,MM - Mixed Photoelectric End Cover,,,,,,,,,,,,,,,,,,
MM-混匀光电固定块,MM - Mixing Photoelectric Fixing Block,,,,,,,,,,,,,,,,,,
MM-机架组件,MM - Rack Module,,,,,,,,,,,,,,,,,,
MM-机械压紧组件,MM - Mechanical Clamping Module,,,,,,,,,,,,,,,,,,
MM-机械压紧组件来料检验规范,MM Incoming Inspection Specification for Mechanical Clamping Module,,,,,,,,,,,,,,,,,,
MM-基座卡扣,MM - Base Clip,,,,,,,,,,,,,,,,,,
MM激光器IQC检验工艺,MM - IQC Inspection Process for Laser,,,,,,,,,,,,,,,,,,
MM-激光器安装板,MM - Laser Mounting Plate,,,,,,,,,,,,,,,,,,
MM-检测齿轮轴,MM - Testing Gear Shaft,,,,,,,,,,,,,,,,,,
MM-键鼠托盘组件,MM - Keyboard Tray,,,,,,,,,,,,,,,,,,
MM-键鼠托盘组件丝印,MM - Silkscreen on Keyboard Tray,,,,,,,,,,,,,,,,,,
MM-交换机安装板,MM - Switch Mounting Plate,,,,,,,,,,,,,,,,,,
MM-胶合板锁扣箱,MM - Lockable Joint Plywood Box,,,,,,,,,,,,,,,,,,
MM-胶合板锁扣箱-中文丝印,MM - Silkscreen in Chinese on Lockable Joint Plywood Box,,,,,,,,,,,,,,,,,,
MM-铰链转轴,MM - Hinge Rotary Shaft,,,,,,,,,,,,,,,,,,
MM-铰链组件,MM - Hinge Module,,,,,,,,,,,,,,,,,,
MM-接口支架,MM - Interface Bracket,,,,,,,,,,,,,,,,,,
MM-接口支架丝印,MM - Silkscreen on Interface Bracket,,,,,,,,,,,,,,,,,,
MM-解锁槽体,MM - Unlock Slot,,,,,,,,,,,,,,,,,,
MM-解锁盖板,MM - Unlock Cover,,,,,,,,,,,,,,,,,,
MM-解锁横杆,MM - Unlock Crossbar,,,,,,,,,,,,,,,,,,
MM-解锁竖杆,MM - Unlock Vertical Rod,,,,,,,,,,,,,,,,,,
MM-控制器安装底板,MM - Controller Installation Base Plate,,,,,,,,,,,,,,,,,,
MM-控制器安装盖,MM - Controller Installation Cover,,,,,,,,,,,,,,,,,,
MM-控制器安装盒,MM - Controller Installation Box,,,,,,,,,,,,,,,,,,
MM-控制器安装面板,MM - Controller Installation Panel,,,,,,,,,,,,,,,,,,
MM-控制器安装组件,MM - Controller Installation Module,,,,,,,,,,,,,,,,,,
MM-控制器挡板,MM - Controller Baffle,,,,,,,,,,,,,,,,,,
MM-控制器驱动器组件调试工艺,MM - Controller Driver Module Debugging Process,,,,,,,,,,,,,,,,,,
MM-控制器驱动器组件生产记录表,MM - Controller Driver Module Record Form,,,,,,,,,,,,,,,,,,
MM-控制器驱动器组件装配工艺,MM - Controller Driver Module Assembly Process,,,,,,,,,,,,,,,,,,
MM-快换螺母,MM - Quick-change Nut,,,,,,,,,,,,,,,,,,
MM-快拧接头,MM - Quick Connector,,,,,,,,,,,,,,,,,,
MM-框架加外壳钣金组件,MM - Frame and Shell Sheet Metal Assembly,,,,,,,,,,,,,,,,,,
MM-框架线槽1,MM - Frame Wire Duct 1,,,,,,,,,,,,,,,,,,
MM-框架组件,MM - Framework Module,,,,,,,,,,,,,,,,,,
MM-喇叭底座,MM - Speaker Base,,,,,,,,,,,,,,,,,,
MM-料斗支架,MM - Hopper Bracket,,,,,,,,,,,,,,,,,,
MM-流体&电源组件测试工装,MM - Fluidics&Power Module Test Tooling,,,,,,,,,,,,,,,,,,
MM-流体&电源组件测试工装使用说明,MM - Fluidics&Power Module Test Tooling Instructions,,,,,,,,,,,,,,,,,,
MM-流体板卡安装板,MM - Fluidics Board Mounting Plate,,,,,,,,,,,,,,,,,,
MM-流体仓铰链固定块,MM - Fluidics Compartment Hinge Fixing Block,,,,,,,,,,,,,,,,,,
MM-流体仓门,MM - Fluidics Compartment Door,,,,,,,,,,,,,,,,,,
MM-流体仓门固定块,MM - Fluidics Compartment Door Fixing Block,,,,,,,,,,,,,,,,,,
MM-流体仓门铰链块,MM - Fluidics Compartment Door Hinge,,,,,,,,,,,,,,,,,,
MM-流体仓门组件,MM - Fluidics Compartment Door Module,,,,,,,,,,,,,,,,,,
MM-流体仓装饰板,MM - Fluidics Compartment Decorative Panel,,,,,,,,,,,,,,,,,,
MM-流体模块管路包,MM - Fluidics Tube Package - Fluidics Module,,,,,,,,,,,,,,,,,,
MM-流体支架主体,MM - Fluidics Holder Body,,,,,,,,,,,,,,,,,,
MM-流体支架组件,MM - Fluidics Stand Assembly,,,,,,,,,,,,,,,,,,
MM-流体组件挡板-右,MM - Fluidics Module Access Panel - Right,,,,,,,,,,,,,,,,,,
MM-流体组件挡板-左,MM - Fluidics Module Baffle - Left,,,,,,,,,,,,,,,,,,
MM-流体组件调试工艺,MM - Fluidics Module Debugging Process,,,,,,,,,,,,,,,,,,
MM-流体组件生产记录表,MM - Fluidics Module Production Record Form,,,,,,,,,,,,,,,,,,
MM-流体组件装配工艺,MM - Fluidics Module Assembly Process,,,,,,,,,,,,,,,,,,
MM-螺钉隔热套,MM - Screw Insulation Sleeve,,,,,,,,,,,,,,,,,,
MM-门扣垫块,MM - Door Buckle Spacer,,,,,,,,,,,,,,,,,,
MM-内外门隔离棉,MM - Inner and Outer Door Isolation Cotton,,,,,,,,,,,,,,,,,,
MM-盘管板压板1,MM - Coil Tube Pressure Plate 1,,,,,,,,,,,,,,,,,,
MM-盘管盖板,MM - Coil Tube Cover,,,,,,,,,,,,,,,,,,
MM-盘管加热板1,MM - Coil Tube Heating Plate,,,,,,,,,,,,,,,,,,
MM-皮带压板1,MM - Belt Pressure Plate 1,,,,,,,,,,,,,,,,,,
MM-皮带压板2,MM - Belt Pressing Plate 2,,,,,,,,,,,,,,,,,,
MM-气泵固定块,MM - Air Pump Fixing Block,,,,,,,,,,,,,,,,,,
MM-气泵支架,MM - Air Pump Bracket,,,,,,,,,,,,,,,,,,
MM-前门单铰链固定块,MM - Front Door Single Hinge Fixing Block,,,,,,,,,,,,,,,,,,
MM-前门固定板,MM - Front Door Fixing Plate,,,,,,,,,,,,,,,,,,
MM-前门铰链,MM - Front Door Hinge,,,,,,,,,,,,,,,,,,
MM-前门铰链座,MM - Front Door Hinge Seat,,,,,,,,,,,,,,,,,,
MM-前门开关固定块,MM - Front Door Switch Fixing Block,,,,,,,,,,,,,,,,,,
MM-前门限位块,MM - Front Door Limit Block,,,,,,,,,,,,,,,,,,
MM-前门限位块挡板,MM - Front Door Limit Block Baffle,,,,,,,,,,,,,,,,,,
MM-前天线支架,MM - Front Antenna Bracket,,,,,,,,,,,,,,,,,,
MM-前维护门主体,MM - Front Maintenance Door Body,,,,,,,,,,,,,,,,,,
MM-前维护门主体丝印,MM - Silkscreen on Front Maintenance Door Body,,,,,,,,,,,,,,,,,,
MM-前维护门组件,MM - Front Maintenance Door Module,,,,,,,,,,,,,,,,,,
MM-前装饰板,MM - Front Decorative Panel,,,,,,,,,,,,,,,,,,
MM-前装饰板丝印,MM - Silkscreen on Front Decorative Panel,,,,,,,,,,,,,,,,,,
MM-切换阀安装板,MM - Switching Valve Mounting Plate,,,,,,,,,,,,,,,,,,
MM-清洗RFID天线支架,MM - Wash RFID Antenna Bracket,,,,,,,,,,,,,,,,,,
MM-清洗泵钣金,MM - Wash Pump Sheet Metal,,,,,,,,,,,,,,,,,,
MM-清洗扁瓶480ml,MM - Wash Flat Bottle 480 mL,,,,,,,,,,,,,,,,,,
MM-清洗盒称重工装,MM - Cleaning Cartridge Weighing Tool,,,,,,,,,,,,,,,,,,
MM-清洗盒防呆板,MM - Washing Cartridge Anti-slut,,,,,,,,,,,,,,,,,,
MM-清洗盒盖,MM - Wash Cartridge Lid,,,,,,,,,,,,,,,,,,
MM-清洗盒盖（丝印）,MM - Silkscreen on Washing Cartridge Lid,,,,,,,,,,,,,,,,,,
MM-清洗集液块1,MM - Wash Collection Block 1,,,,,,,,,,,,,,,,,,
MM-清洗集液块2,MM - Wash Collection Block 2,,,,,,,,,,,,,,,,,,
MM-清洗瓶2500ml,MM - Wash Bottle 2500 mL,,,,,,,,,,,,,,,,,,
MM-清洗瓶60ml,MM - Wash Bottle 60 mL,,,,,,,,,,,,,,,,,,
MM-取样针导向轴,MM - Sampling Needle Guide Shaft,,,,,,,,,,,,,,,,,,
MM-蠕动泵安装支架,MM - Peristaltic Pump Mounting Bracket,,,,,,,,,,,,,,,,,,
MM-散热板安装板,MM - Heat Sink Mounting Plate,,,,,,,,,,,,,,,,,,
MM-生化chuck测试工装,MM - Biochemical Chuck Test Tooling,,,,,,,,,,,,,,,,,,
MM-生化chuck测试工装测试工装使用说明,MM - Biochemical Chuck Test Tooling Instructions,,,,,,,,,,,,,,,,,,
MM-生化chuck气路支架,MM - Biochemical Chuck Pneumatic Bracket,,,,,,,,,,,,,,,,,,
MM-生化chuck真空组件生产记录表,MM - Biochemical Chuck Module Production Record Form,,,,,,,,,,,,,,,,,,
MM-生化chuck真空组件与备用泵组件调试工艺,MM - Biochemical Chuck Vacuum Module and Standby Pump Module Debugging Process,,,,,,,,,,,,,,,,,,
MM-生化chuck真空组件装配工艺,MM - Biochemical Chuck Vacuum Module Assembly Process,,,,,,,,,,,,,,,,,,
MM-生化Chuck组件调试工艺,MM - Biochemical Chuck Module Debugging Process,,,,,,,,,,,,,,,,,,
MM-生化Chuck组件生产记录表,MM - Biochemical Chuck Module Production Record Form,,,,,,,,,,,,,,,,,,
MM-生化Chuck组件装配工艺,MM - Biochemical Chuck Module Assembly Process,,,,,,,,,,,,,,,,,,
MM-试剂仓PCB固定板,MM - Reagent Compartment PCB Fixing Board,,,,,,,,,,,,,,,,,,
MM-试剂仓板卡外壳,MM - Reagent Compartment Board Shell,,,,,,,,,,,,,,,,,,
MM-试剂仓板卡组件,MM - Reagent Compartment Board Module,,,,,,,,,,,,,,,,,,
MM-试剂仓侧板,MM - Reagent Compartment Side Panel,,,,,,,,,,,,,,,,,,
MM-试剂仓底板,MM - Reagent Compartment Bottom Plate,,,,,,,,,,,,,,,,,,
MM-试剂仓底板组件,MM - Reagent Compartment Bottom Plate Module,,,,,,,,,,,,,,,,,,
MM-试剂仓固定块,MM - Reagent Compartment Fixing Block,,,,,,,,,,,,,,,,,,
MM-试剂仓固定块1,MM - Reagent Compartment Fixing Block 1,,,,,,,,,,,,,,,,,,
MM-试剂仓后钣金,MM - Reagent Compartment Rear Sheet Metal,,,,,,,,,,,,,,,,,,
MM-试剂仓锁固定块,MM - Reagent Compartment Lock Fixing Block,,,,,,,,,,,,,,,,,,
MM-试剂仓压板,MM - Reagent Compartment Pressure Plate,,,,,,,,,,,,,,,,,,
MM-试剂仓压板盖板,MM - Reagent Compartment Pressure Plate Cover Plate,,,,,,,,,,,,,,,,,,
MM-试剂仓压板组件,MM - Reagent Compartment Pressure Plate Module,,,,,,,,,,,,,,,,,,
MM-试剂仓装饰条1,MM - Reagent Compartment Decorative Strip 1,,,,,,,,,,,,,,,,,,
MM-试剂仓装饰条2,MM - Reagent Compartment Decorative Strip 2,,,,,,,,,,,,,,,,,,
MM-试剂仓装饰条3,MM - Reagent Compartment Decorative Strip 3,,,,,,,,,,,,,,,,,,
MM-试剂仓组件,MM - Reagent Compartment Module,,,,,,,,,,,,,,,,,,
MM-试剂仓组件来料检验规范,MM - Incoming Inspection Specification for Reagent Compartment Module,,,,,,,,,,,,,,,,,,
MM-试剂舱管路包,MM - Reagent Compartment Fluidics Lines Package,,,,,,,,,,,,,,,,,,
MM-试剂盒导向销,MM - Kit Guide Pin,,,,,,,,,,,,,,,,,,
MM-试剂盒隔板,MM - Kit Separator,,,,,,,,,,,,,,,,,,
MM试剂盒来料检验标准,MM - Incoming Inspection Specification for Reagent Cartridge,,,,,,,,,,,,,,,,,,
MM-试剂偏心瓶425ml,MM - Reagent Eccentric Bottle 425 mL,,,,,,,,,,,,,,,,,,
MM-试剂瓶175ml,MM - Reagent Bottle 175 mL,,,,,,,,,,,,,,,,,,
MM-试剂瓶450ml,MM - Reagent Bottle 450 mL,,,,,,,,,,,,,,,,,,
MM-试剂针电机支柱,MM - Reagent Needle Motor Pillar,,,,,,,,,,,,,,,,,,
MM-试剂针光电挡片,MM - Reagent Needle Photoelectric Baffle,,,,,,,,,,,,,,,,,,
MM-试剂针光电上挡片,MM - Upper Reagent Needle Photoelectric Baffle,,,,,,,,,,,,,,,,,,
MM-试剂针升降组件,MM - Reagent Needle Lifting Module,,,,,,,,,,,,,,,,,,
MM-试剂针推板,MM - Reagent Needle Push Plate,,,,,,,,,,,,,,,,,,
MM-试剂针下光电垫片,MM - Lower Reagent Needle Photoelectric Gasket,,,,,,,,,,,,,,,,,,
MM-试剂针支承板,MM - Reagent Needle Support Plate,,,,,,,,,,,,,,,,,,
MM-试剂针支承顶板,MM - Reagent Needle Support Top Plate,,,,,,,,,,,,,,,,,,
MM视觉工业相机IQC检验工艺,MM - IQC Inspection Process for Visual Industrial Camera,,,,,,,,,,,,,,,,,,
MM-水冷安装架AB,MM - Water Cooling Module Installation Rack AB,,,,,,,,,,,,,,,,,,
MM-水冷安装架CD,MM - Water Cooling Module Installation Rack CD,,,,,,,,,,,,,,,,,,
MM-水冷盖转轴,MM - Water Cooling Cover Shaft,,,,,,,,,,,,,,,,,,
MM-水冷管槽右,MM - Right Water Cooling Reservoir,,,,,,,,,,,,,,,,,,
MM-水冷管槽左,MM - Water Cooling Reservoir Left,,,,,,,,,,,,,,,,,,
MM-水冷加液盖,MM - Water Cooling Liquid Filling Cover,,,,,,,,,,,,,,,,,,
MM-水冷组件AB,MM - Water Cooling Module AB,,,,,,,,,,,,,,,,,,
MM-水冷组件AB来料检验规范,MM - Incoming Inspection Specification for Water Cooling Module AB,,,,,,,,,,,,,,,,,,
MM-水冷组件CD,MM - Water Cooling Module CD,,,,,,,,,,,,,,,,,,
MM-水冷组件CD来料检验规范,MM - Incoming Inspection Specification for Water Cooling Module CD,,,,,,,,,,,,,,,,,,
MM-水箱安装板,MM - Water Tank Mounting Plate,,,,,,,,,,,,,,,,,,
MM-四气泵支架,MM - Four Air Pump Bracket,,,,,,,,,,,,,,,,,,
MM-天线盖板1,MM - Antenna Cover 1,,,,,,,,,,,,,,,,,,
MM-外包装箱标贴-CE-RS,MM - DNBSEQ-T7+RS Outer Packaging Label_CE,,,,,,,,,,,,,,,,,,
MM-外包装箱标贴-CG-RS,MM - DNBSEQ-T7+RS Outer Packaging Label_CG,,,,,,,,,,,,,,,,,,
MM-外包装箱标贴-英文RS,MM - DNBSEQ-T7+RS Outer Packaging Label_EN,,,,,,,,,,,,,,,,,,
MM-外包装箱标贴-英文展机,MM - Outer Packaging Label for Exhibition Machine_EN,,,,,,,,,,,,,,,,,,
MM-外包装箱标贴-中文RS,MM - DNBSEQ-T7+RS Outer Packaging Label_CN,,,,,,,,,,,,,,,,,,
MM-外包装箱标贴-中文展机,MM - Outer Packaging Label for Exhibition Machine_CN,,,,,,,,,,,,,,,,,,
MM-吸附板,MM - Adsorption Plate,,,,,,,,,,,,,,,,,,
MM-吸附板限位工装,MM - Adsorption Plate Limit Tooling,,,,,,,,,,,,,,,,,,
MM-吸音棉安装板1,MM - Sound Absorbing Cotton Mounting Plate 1,,,,,,,,,,,,,,,,,,
MM-显示器背遮板,MM - Monitor Back Cover,,,,,,,,,,,,,,,,,,
MM-显示器翻转组件-右,MM - Monitor Flip Module - Right,,,,,,,,,,,,,,,,,,
MM-显示器翻转组件-左,MM - Monitor Flip Module - Left,,,,,,,,,,,,,,,,,,
MM-显示器门板,MM - Monitor Door Panel,,,,,,,,,,,,,,,,,,
MM-显示器门固定板,MM - Monitor Door Fixing Plate,,,,,,,,,,,,,,,,,,
MM-显示器门主体,MM - Monitor Door Body,,,,,,,,,,,,,,,,,,
MM-显示器门主体丝印,MM - Silkscreen on Monitor Door Body,,,,,,,,,,,,,,,,,,
MM-显示器运输固定块,MM - Monitor Transport Fixing Block,,,,,,,,,,,,,,,,,,
MM-显示器扎线板,MM - Monitor Cable Tie Plate,,,,,,,,,,,,,,,,,,
MM-显示器转轴压板-右,MM - Monitor Rotary Shaft Pressure Plate - Right,,,,,,,,,,,,,,,,,,
MM-显示器转轴压板-左,MM - Monitor Rotary Shaft Pressure Plate - Left,,,,,,,,,,,,,,,,,,
MM-显示器转轴-右,MM - Monitor Rotation Shaft - Right,,,,,,,,,,,,,,,,,,
MM-显示器转轴-左,MM - Monitor Rotation Shaft - Left,,,,,,,,,,,,,,,,,,
MM-限位头,MM - Limit Head,,,,,,,,,,,,,,,,,,
MM-线材压板,MM - Wiring Pressing Plate,,,,,,,,,,,,,,,,,,
MM-线缆固定板,MM - Cable Fixing Plate,,,,,,,,,,,,,,,,,,
MM-相机采集卡安装与固件升级工艺,MM - Camera Capture Card Installation and Firmware Upgrade Process,,,,,,,,,,,,,,,,,,
MM-相机固定座,MM - Camera Fixation Seat,,,,,,,,,,,,,,,,,,
MM-相机线槽1,MM - Camera Trunking 1,,,,,,,,,,,,,,,,,,
MM-相机线槽2,MM - Camera Trunking 2,,,,,,,,,,,,,,,,,,
MM-相机信号接头扳手,MM - Camera Signal Joint Wrench,,,,,,,,,,,,,,,,,,
MM-相机支持臂,MM - Camera Support Arm,,,,,,,,,,,,,,,,,,
MM-销钉顶芯,MM - Pin Top Core,,,,,,,,,,,,,,,,,,
MM芯片RFID标签,MM - Flow Cell RFID Label,,,,,,,,,,,,,,,,,,
MM-芯片仓门安装板,MM - Flow Cell Compartment Door Mounting Plate,,,,,,,,,,,,,,,,,,
MM-芯片定位销,MM - FC Locating Pin,,,,,,,,,,,,,,,,,,
MM-芯片回收仓门,MM - Flow Cell Retrieval Compartment Door,,,,,,,,,,,,,,,,,,
MM-芯片回收仓门丝印,MM - Silkscreen on Flow Cell Retrieval Compartment,,,,,,,,,,,,,,,,,,
MM-芯片回收仓门限位块,MM - Flow Cell Retrieval Compartment Door Limit Block,,,,,,,,,,,,,,,,,,
MM-芯片回收仓门组件,MM - Flow Cell Retrieval Compartment Door Module,,,,,,,,,,,,,,,,,,
MM-芯片回收门铰链1,MM - Flow Cell Retrieval Compartment Door Hinge 1,,,,,,,,,,,,,,,,,,
MM-芯片回收门铰链2,MM - Flow Cell Retrieval Compartment Door Hinge 2,,,,,,,,,,,,,,,,,,
MM-芯片回收吸片,MM - Flow Cell Retrieval Suction Piece,,,,,,,,,,,,,,,,,,
MM-芯片框密封圈,MM - Sealing Ring of Flow Cell Frame,,,,,,,,,,,,,,,,,,
MM芯片吸塑盒,MM - Flow Cell Plastic Clamshell,,,,,,,,,,,,,,,,,,
MM-芯驱按键,MM - Flow Cell Drive Button,,,,,,,,,,,,,,,,,,
MM-芯驱按键丝印,MM - Silkscreen on Flow Cell Drive Button,,,,,,,,,,,,,,,,,,
MM-芯驱按键压板,MM - Flow Cell Drive Button Pressing Plate,,,,,,,,,,,,,,,,,,
MM-芯驱按键支座,MM - Flow Cell Drive Button Support,,,,,,,,,,,,,,,,,,
MM-芯驱板卡固定钣金,MM - Flow Cell Drive Board Fixing Sheet Metal,,,,,,,,,,,,,,,,,,
MM-芯驱侧挡板,MM - Flow Cell Drive Side Baffle,,,,,,,,,,,,,,,,,,
MM-芯驱传感器安装块,MM - Flow Cell Drive Sensor Installation Block,,,,,,,,,,,,,,,,,,
MM-芯驱传感器支架,MM - Flow Cell Drive Sensor Bracket,,,,,,,,,,,,,,,,,,
MM-芯驱底面板,MM - Flow Cell Drive Bottom Panel,,,,,,,,,,,,,,,,,,
MM-芯驱底座定位板,MM - Flow Cell Drive Base Positioning Plate,,,,,,,,,,,,,,,,,,
MM-芯驱电机固定板,MM - Flow cell Drive Motor Fixation Plate,,,,,,,,,,,,,,,,,,
MM-芯驱感应板,MM - Flow Cell Drive Induction Board,,,,,,,,,,,,,,,,,,
MM-芯驱门,MM - Flow Cell Drive Door,,,,,,,,,,,,,,,,,,
MM-芯驱门基体,MM - Flow Cell Drive Door Base,,,,,,,,,,,,,,,,,,
MM-芯驱门基体丝印,MM - Silkscreen on Flow Cell Drive Door Base,,,,,,,,,,,,,,,,,,
MM-芯驱门铰链压块,MM - Flow Cell Drive Door Hinge Pressing Plate,,,,,,,,,,,,,,,,,,
MM-芯驱门轴承压板,MM - Flow Cell Drive Door Bearing Pressure Plate,,,,,,,,,,,,,,,,,,
MM-芯驱门组件,MM - Flow Cell Drive Door Module,,,,,,,,,,,,,,,,,,
MM-芯驱模块固定块,MM - Flow Cell Drive Module Fixing Block,,,,,,,,,,,,,,,,,,
MM-芯驱天线固定块,MM - Flow Cell Drive Antenna Fixing Block,,,,,,,,,,,,,,,,,,
MM-芯驱托盘支撑板右,MM - Flow cell drive Tray Support Plate - Right,,,,,,,,,,,,,,,,,,
MM-芯驱托盘支撑板左,MM - Flow Cell Drive Tray Support Plate - Left,,,,,,,,,,,,,,,,,,
MM-芯驱芯片放置板,MM - Flow Cell Drive Placement Board,,,,,,,,,,,,,,,,,,
MM-芯驱硬限位块1,MM - Flow Cell Drive Hard Limit Block 1,,,,,,,,,,,,,,,,,,
MM-芯驱硬限位块2,MM - Flow Cell Drive Hard Limit Block 2,,,,,,,,,,,,,,,,,,
MM-芯驱组件,MM - Flow Cell Drive Module,,,,,,,,,,,,,,,,,,
MM-芯驱组件来料检验规范,MM - Incoming Inspection Specification for Flow Cell Drive Module,,,,,,,,,,,,,,,,,,
MM-旋转阀安装件,MM - Rotary Valve Mounting Parts,,,,,,,,,,,,,,,,,,
MM-旋转阀挡板,MM - Rotary Valve Access Panel,,,,,,,,,,,,,,,,,,
MM-压紧齿轮轴,MM - Gear Clamping Shaft,,,,,,,,,,,,,,,,,,
MM-压紧底座,MM - Pressing Base,,,,,,,,,,,,,,,,,,
MM-压紧电机座,MM - Motor Clamping Base,,,,,,,,,,,,,,,,,,
MM-压紧连杆,MM - Compression Bar,,,,,,,,,,,,,,,,,,
MM-压紧码盘,MM - Pressing Code Disc,,,,,,,,,,,,,,,,,,
MM-压紧压爪,MM - Compression Claw,,,,,,,,,,,,,,,,,,
MM-压紧转轴,MM - Clamping Rotary Shaft,,,,,,,,,,,,,,,,,,
MM-亚克力水箱AB,MM - Acrylic Water Tank AB,,,,,,,,,,,,,,,,,,
MM-亚克力水箱CD,MM - Acrylic Water Tank CD,,,,,,,,,,,,,,,,,,
MM-引物插件,MM - Primer Insert,,,,,,,,,,,,,,,,,,
MM-引物插件底座,MM - Primer Insert Base,,,,,,,,,,,,,,,,,,
MM-引物盒盖,MM - Primer Insert Box Cover,,,,,,,,,,,,,,,,,,
MM-引物盒盖（丝印）,MM - Silkscreen on Primer Insert Box Cover,,,,,,,,,,,,,,,,,,
MM-右边角钣金,MM - Right Corner Sheet Metal,,,,,,,,,,,,,,,,,,
MM-右侧板,MM - Right Side Panel,,,,,,,,,,,,,,,,,,
MM-右侧板组件,MM - Right Side Panel Module,,,,,,,,,,,,,,,,,,
MM-右侧门,MM - Right Side Door,,,,,,,,,,,,,,,,,,
MM-右前门主体,MM - Right Front Door Body,,,,,,,,,,,,,,,,,,
MM-右前门主体丝印,MM - Silkscreen on Right Front Door Body,,,,,,,,,,,,,,,,,,
MM-右前门组件,MM - Right Front Door Module,,,,,,,,,,,,,,,,,,
MM-圆夹持夹爪1,MM - Round Clamping Gripper 1,,,,,,,,,,,,,,,,,,
MM-圆夹持连接件1,MM - Round Clamping Connector 1,,,,,,,,,,,,,,,,,,
MM-圆盘配重块,MM - Disc Counterweight Block,,,,,,,,,,,,,,,,,,
MM-展机-缩小版,MM - Exhibition Machine - Small,,,,,,,,,,,,,,,,,,
MM-真空&ACS组件测试工装,MM - Vacuum&ACS Module Test Tooling,,,,,,,,,,,,,,,,,,
MM-真空&ACS组件测试工装使用说明,MM - Vacuum&ACS Module Test Tooling Instructions,,,,,,,,,,,,,,,,,,
MM-真空管弯头,MM - Vacuum Tube Elbow,,,,,,,,,,,,,,,,,,
MM-直齿轮电机,MM - Spur Gear Motor,,,,,,,,,,,,,,,,,,
MM-直齿轮压爪,MM - Spur Gear Claw,,,,,,,,,,,,,,,,,,
MM-直齿轮中转,MM - Transfer Spur Gear,,,,,,,,,,,,,,,,,,
MM-直线轴承座,MM - Linear Bearing Seat,,,,,,,,,,,,,,,,,,
MM-轴承压环,MM - Bearing Pressure Ring,,,,,,,,,,,,,,,,,,
MM-轴承轴,MM - Bearing Shaft,,,,,,,,,,,,,,,,,,
